Rank,ARN,Name,Date,Time,ZoneAbbrev,ZoneTime,Place,Country,Latitude,Longitude,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Ascendant,Midheaven,EminenceScore
4893,1538,Sally Sweetland,23 Sep 1911,21:00,...,+8:00,Los Angeles,United States,34N03,118W15,180.028923058142,199.664245500577,162.296016877432,166.540605502939,67.0957578777908,223.536847450135,49.8251207285463,295.462068997851,113.477989616539,89.0009207963914,65.8320617315856,316.206680807171,48.75
4894,1644,Don Veller,20 May 1912,2:00,...,+0:00,Linton,United States,39N02,087W10,58.679242608361,101.569711390964,33.9451236234759,45.9400204094299,115.159286190586,252.074213737734,54.2157499745644,303.403133091971,111.618537605398,87.7750698909951,252.281332448709,180.214232801705,48.75
4895,1871,Arsène Mersch,14 Dec 1913,15:00,...,-1:00,Koerich,Luxembourg,49N40,005E57,262.001170374716,93.8006275256964,241.423595946512,247.817090541841,112.368569950096,291.226961720935,74.0827191062189,305.143129119235,117.735773953581,90.2712262909894,54.8465608192059,296.556353674065,48.75
4896,2260,Mac Morgan,25 Jun 1916,15:00,...,+6:00,Texarkana,United States,33N26,094W03,93.9183059245651,43.3136719773554,73.0987202633409,106.14652770754,164.362686432278,29.9691052921901,107.919280109776,319.304156920395,121.317173566482,92.8434406443608,217.479487110735,132.142731182854,48.75
4897,2925,Finn Ferner,10 Mar 1920,1:00,...,-1:00,Oslo,Norway,59N55,010E45,349.129025023959,229.24866972056,4.63155238338977,319.393295277801,218.940660646074,129.088710222615,157.426115984354,332.657057429506,129.176673178737,95.6896600083227,234.337946459684,177.941767531989,48.75
4898,3278,Earl Stewart,15 Oct 1921,7:00,...,+6:00,Dallas,United States,32N47,096W48,201.632483437582,5.34781589638282,225.142741907144,173.608637140268,166.31249710272,184.200053070013,180.942836989659,336.104695689209,135.645288695788,100.060338941209,206.887455252842,119.549115449,48.75
4899,3481,Babe Dimancheff,6 Sep 1922,10:00,...,+6:00,Indianapolis,United States,39N46,086W09,163.25682059589,346.977378250493,186.450302949708,209.350555446461,266.343756105808,199.456452386032,187.291643323839,341.547369285883,136.728359209128,100.972349547082,218.817159125651,136.349167699574,48.75
4900,5349,Mary Baumgartner,13 Sep 1930,7:00,...,+5:00,Fort Wayne,United States,41N08,085W08,169.963629410997,50.8448924657967,185.543577998769,216.258930052054,99.8277276510793,105.895856519348,275.267468562121,14.3124222718337,153.948492755415,110.584340108166,177.329083460061,86.8997111892966,48.75
4901,7059,Ken Reed,24 Nov 1941,4:00,...,+6:00,Poplar Bluff,United States,36N45,090W24,241.743282698639,315.597761068531,226.76831034832,288.928513091863,12.3289490153316,78.2825507260086,54.5254646328265,58.1943724569358,179.472925413336,125.719041332601,206.701688523254,120.372270160092,48.75
4902,4048,Faye Dancer,24 Apr 1925,13:00,...,+8:00,Los Angeles,United States,34N03,118W15,34.1491492522292,55.0355091750329,24.0826011093311,34.3650430211078,80.4034600642221,292.132261731822,221.541506177743,353.783101939425,139.802253160935,101.582457999331,145.786964026574,51.5461255523468,48.67
4903,6283,Bernard Monnereau,18 Sep 1935,13:00,...,-1:00,Thonon les Bains,France,46N22,006E29,174.636465364046,71.3617986988619,200.370874613607,159.114538119623,241.3238370791,229.765227535636,335.481215059862,34.9526557531206,164.711444644615,117.064325724175,249.669889246164,183.223936299641,48.67
4904,9118,John Salvi,2 Mar 1972,22:00,...,+5:00,Salem,United States,42N31,070W54,342.643220023608,196.081686678927,355.41117955684,25.4218775028581,44.2122173102801,274.243871700465,60.5083264611829,197.630782269072,245.251272172974,181.195248039218,214.968649595089,132.620069419033,48.67
4905,1693,Frank Oceak,8 Sep 1912,4:00,...,+5:00,Pocahontas (Tazewell,United States,37N18,081W20,165.320113253321,126.369538922818,147.345261475869,182.886768129536,183.663975954859,247.545240647618,64.0537229620108,299.907501311939,115.311236427677,89.9820524896469,139.953516456886,43.1791455531472,48.5
4906,1855,Cecilia Miranda de Carvalho,20 Oct 1913,13:00,LMT,+4:14,Rio de Janeiro (Rio,Brazil,22S54,043W12,206.708191206613,89.1766980030934,227.457175842748,179.342582907025,106.687891370108,281.210429357411,77.8168427921992,303.631101784919,118.202788353132,91.0799494394314,336.04081303107,245.755924529304,48.5
4907,2000,Mamo Clark,6 Dec 1914,14:00,...,+10:30,Honolulu,United States,21N18,157W52,254.064153147385,122.258315371977,238.246693644329,239.51792762257,258.675111114114,317.687597499634,90.0205354821095,308.703403524226,120.151184104203,91.523491468164,18.9514219221668,283.414322582128,48.5
4908,2075,Robert Kellard,23 Apr 1915,12:00,...,+8:00,Los Angeles,United States,34N03,118W15,32.5804074545579,136.402750419565,23.7605392119803,356.189314858361,5.39910815596792,348.278078303879,88.167395900072,315.356839832954,117.709499257698,90.4391638954906,132.111614946383,34.8017155460953,48.5
4909,2083,Chuck Cabot,16 May 1915,8:00,LMT,+6:42,QuerÃ©taro,Mexico,20N36,100W23,54.6459459973253,81.529274538123,70.958262178046,23.3884731892962,22.8315375483693,352.571655801616,90.5296469929949,315.660059098505,118.032099856503,90.8343186798948,92.4918639392714,352.749444607701,48.5
4910,2099,Aaron Robinson,23 Jun 1915,1:00,...,+5:00,Lancaster,United States,34N43,080W46,90.6958499296623,215.412929493341,96.7295715137896,68.7586432636594,50.6967700020747,357.420370980336,95.2007737876371,315.25147142308,119.061839883471,91.6953165422779,14.7870372485663,278.78016540352,48.5
4911,2136,Leroy Nash,10 Sep 1915,4:00,...,+7:00,Salt Lake City,United States,40N46,111W53,166.64916728329,179.426146099313,187.691376471668,166.026036098275,103.959748130855,354.436690862671,104.349007126196,312.43702004531,121.818987792709,93.2091291190361,141.78666762032,43.9726363437523,48.5
4912,2140,Frank Patrick,3 Oct 1915,3:00,...,+6:00,East Chicago,United States,41N38,087W27,189.066043079935,120.9122625624,214.205476279601,194.567685053003,117.487270809417,351.454644467207,105.858682297972,311.895821194042,122.358300362687,93.318975560994,155.324561482915,60.6870837383709,48.5
4913,2203,Jørn Ording,21 Feb 1916,15:00,...,-1:00,Oslo,Norway,59N55,010E45,331.624427353913,180.970736363396,307.01430578399,9.54427107457315,135.656837899246,2.05303206336173,99.879270190464,316.586994585546,120.487085823167,91.3370096239065,131.235145810059,11.8699998811956,48.5
4914,2267,Dorothy Olsen,10 Jul 1916,2:00,...,+8:00,Woodburn,United States,45N09,122W51,107.784787319915,221.842905181191,89.4418141802104,97.5679526558258,172.507599640909,32.1439560477524,109.794361492753,318.893015568448,121.826806341955,93.1955103800499,70.7835921907249,312.673517438937,48.5
4915,2485,Don Marion Davis,9 Oct 1917,23:00,...,+8:00,Los Angeles,United States,34N03,118W15,196.399031491184,132.488700207304,180.136380656,238.028459837307,136.860354895423,71.3649932147472,132.580727442993,319.960329078651,126.845711608104,95.5279317792486,109.350131163686,5.51084026015108,48.5
4916,2621,Alexa Suelzer,19 Jun 1918,17:00,...,+5:00,Fort Wayne,United States,41N08,085W08,87.7744531040687,214.782915209016,79.0587517780748,49.0659444837022,178.234125714591,84.7059414482975,131.744458394618,327.596904903894,125.401355404328,94.8444098950755,228.741808741523,150.086514231384,48.5
4917,2691,Tom Fouts,24 Nov 1918,10:00,...,+6:00,Washington,United States,38N40,087W10,241.57411232894,142.823963438281,262.146342654914,241.726978184145,280.065726175446,105.093306846645,148.033787048941,323.97759725148,129.286008213846,96.237144818622,284.878762057012,217.995019786445,48.5
4918,3307,Lynn Merrick,19 Nov 1921,18:00,...,+6:00,Fort Worth,United States,32N44,097W19,237.134468935223,114.356093507791,218.247891128868,217.647402897487,188.149536584959,191.227088825371,184.743850453689,335.723389375566,135.974083029777,99.7656736389513,67.6789281979397,318.714145074983,48.5
4919,3326,Betty Jane Watson,28 Dec 1921,22:00,...,+6:00,Bloomington,United States,40N29,089W00,276.916934403991,276.127769285361,277.785563558303,266.827960167344,211.565829138743,196.945712789915,187.278565521224,336.508079397025,135.536066085781,99.0486676135068,162.583539268733,69.7256814601265,48.5
4920,3458,Dorothy Ziegler,20 Jul 1922,16:00,...,+6:00,Muscatine,United States,41N25,091W03,117.36032640746,70.2626808797083,99.8068953251991,156.698610858302,251.203791041221,191.772412033032,182.627482794541,343.200521309247,134.997064611624,100.032072740114,248.091611369418,176.559607945932,48.5
4921,3507,Marcia Yockey,6 Nov 1922,14:00,...,+6:00,Muncie,United States,40N12,085W23,223.630205858701,66.9972282206484,206.884529227838,249.741883958181,304.933054426935,212.396536570971,194.639751200263,339.74585884161,138.124817621181,101.095047633201,342.750033763575,260.685093042147,48.5
4922,3674,Tom Hennesy,4 Aug 1923,10:00,...,+8:00,Los Angeles,United States,34N03,118W15,131.31060157891,40.6880637777795,145.001979700539,121.295961199594,132.610668704264,220.243186244914,195.255882434445,346.873317243047,137.653176035788,101.503863835264,191.810364431186,102.907025293672,48.5
4923,5029,Robert Varnajo,1 May 1929,23:00,...,-1:00,Curzon,France,46N26,001W18,41.0154476135803,309.415008579903,56.4460729402311,23.5294663870429,114.010832458178,50.2403702238985,270.121715806,9.23464969913381,148.607960955976,106.41171845549,253.675270500029,188.754714793336,48.5
4924,5081,Finn Hald,8 Jul 1929,19:00,...,-1:00,Oslo,Norway,59N55,010E45,106.052152032847,132.771840402014,85.5651794817317,60.6725078085943,152.601559454193,65.7174594977567,265.808140270222,11.3528063735118,149.506556925488,107.859995917087,253.08326143679,208.996325220256,48.5
4925,5537,Frode Kristoffersen,9 Aug 1931,17:00,...,-1:00,SÃ¸nderborg,Denmark,54N55,009E47,136.089004704351,80.9652924708041,163.397060097422,128.028266587761,184.935762488398,125.176195810014,288.062624767105,19.2929570561255,154.783191224666,111.116256331162,260.414271968153,209.011461864188,48.5
4926,6657,Segundo Galicia Sánchez,11 Aug 1938,5:00,...,+5:00,VirÃº,Peru,08S25,078W45,138.067681114744,319.955887399287,161.881901659217,181.910249133468,132.517043882051,328.538153848612,17.936726680508,47.7493905980266,169.67642095523,120.207707891801,115.229399670357,32.6589356095353,48.5
4927,6831,Jack Kiefer,1 Jan 1940,22:00,...,+5:00,Columbia,United States,40N02,076W30,280.565499098882,189.523383950093,263.798678712636,309.689828218616,358.726134258112,1.28783855881599,24.4393958741237,48.2407696799304,175.511373395333,122.233008145329,163.341695266606,70.7067400652776,48.5
4928,5057,Skip E. Lowe,6 Jun 1929,6:00,...,+6:00,Greenville,United States,33N25,091W04,75.2720160693552,60.0307986170134,79.7266831551941,32.1002898471527,133.635253061316,58.6188856494094,268.13249951431,10.7239482126388,148.794281870362,107.056667417856,89.9789692885469,341.94225938927,48.33
4929,5707,Donny MacLeod,2 Jul 1932,6:00,...,-1:00,Stornoway,United Kingdom,58N12,006W23,100.077634384427,80.0701773128418,119.769699311455,95.3360646672559,66.9560588316136,141.818986782296,303.021396214956,23.0939172546461,155.770346302327,111.379106548218,115.186555630555,347.647326862733,48.33
4930,8145,Hipólito Chaiña,3 Feb 1954,14:00,...,+5:00,Puno,Peru,15S50,070W02,314.428922447582,316.132484578816,328.39375807444,315.578417988148,236.624164938213,76.4874942209168,219.194898108026,110.103107209302,206.048694652999,144.02339077098,73.0980265212849,347.366198764666,48.33
4931,9249,José Medellín,4 Mar 1975,2:00,...,+6:00,Nuevo Laredo,Mexico,27N30,099W31,343.117366773154,247.029454081463,315.950128712723,10.9844912406831,300.829763594482,356.53623191738,102.037038239391,212.165310288463,251.767063128091,188.558610894628,260.013554190108,182.11819856726,48.33
4932,427,Wim Tap,3 Oct 1903,9:00,LMT,-0:20,Den Haag,Netherlands,52N05,004E19,188.959293563207,331.63862852819,189.526522038088,166.348283933416,247.52084970183,345.658713918029,302.708538766904,262.068310299435,95.9397087189285,80.6801179731978,218.436946860635,142.845519988463,48.25
4933,884,Mona Rico,15 Jul 1907,23:00,LMT,+6:57,San Luis del Cordero,Mexico,25N26,104W18,112.550536743253,174.928443406191,126.351989383795,96.0592349683336,280.609338375923,112.586874868725,357.422052539936,280.229112004419,102.753281488765,83.9564919585444,10.7879840550393,277.23596431149,48.25
4934,1027,Susan Laird,18 Jul 1908,11:00,...,+5:00,Homestead,United States,40N24,079W55,115.575441891327,1.76941792318989,98.4882010887184,96.9777352160937,126.701025699176,137.961306371835,10.1703306768845,284.475639087906,105.018533950209,85.0391269795826,184.890575199361,95.6398569105711,48.25
4935,1039,Peggy Solomon,14 Aug 1908,8:00,...,+5:00,Philadelphia,United States,39N57,075W10,141.29872608685,354.527029309919,134.848461236793,100.634530868377,143.805189465736,143.747396437356,9.73894491050787,283.534414800077,105.947850722948,85.5235187750541,173.911569984704,83.0058466944641,48.25
4936,1828,Diana Torrieri,9 Aug 1913,10:00,...,-1:00,Canosa di Puglia,Italy,41N13,016E04,136.148273371407,228.761572923313,128.12328152917,93.7580162184586,67.271614521877,279.073499202392,75.7930494563559,305.133330484475,116.510566873582,90.6373456927731,194.450246886865,106.892893080617,48.25
4937,2116,Eve Newman,24 Jul 1915,10:00,...,+8:00,Los Angeles,United States,34N03,118W15,120.738358381921,276.728235746197,101.651441314936,107.128791211452,72.8754541594418,358.465631184921,99.2529294844457,314.226804980538,120.192245364144,92.4369077977542,182.630841395959,92.8638671959658,48.25
4938,2271,Denise Bosc,19 Jul 1916,22:00,...,-1:00,Paris Arrondissement,France,48N53,002E20,116.803974031551,0.837255436253238,106.988238497574,93.8247620348738,178.014058871417,33.3017249671477,111.021524246309,318.569974824327,122.173332907136,93.415921719421,328.302772301536,255.86155546175,48.25
4939,2794,Bernard Akana,20 Jun 1919,8:00,...,+10:30,Honolulu,United States,21N18,157W52,88.3543662862601,352.453100524451,99.2254270570715,133.136503770656,77.7547377274194,110.587389915388,144.124947141514,331.624496541053,127.56969581228,95.9514896869917,123.162646382519,29.6178767110804,48.25
4940,2991,Robert Marcy,4 Jul 1920,1:00,...,-1:00,Paris Arrondissement,France,48N53,002E20,101.69156692171,310.813631888693,126.825377727501,101.727798418477,207.490381437374,138.559907826288,157.552006094233,335.451505852534,130.159795478141,97.3987475288086,29.1796756403299,282.911796274547,48.25
4941,3140,Émile Bongiorni,19 Mar 1921,4:00,...,-1:00,Boulogne Billancourt,France,48N50,002E15,357.978895594438,114.045054569457,333.838380530527,37.0320333576638,25.4748574698513,162.185023521833,170.908580643849,336.893420478166,131.267504445581,96.8007795898745,283.524454940621,225.835376416824,48.25
4942,5575,Arturo Woodman,16 Oct 1931,23:00,...,+5:00,Piura,Peru,05S12,080W38,202.822618898284,278.183209169214,201.743829732848,213.133970448546,230.491205911655,138.382942677999,287.172645372617,17.1612759328134,157.165847615274,112.156029242955,91.6559326529135,4.43059656837112,48.25
4943,22,Martin Magner,5 Mar 1900,11:00,...,-1:00,Stettin,Germany,53N26,014E34,344.400850925489,39.2897862186755,2.11533095308696,23.7252944634423,333.540122969431,250.090949227562,273.758665456677,252.414054582988,84.2102275841218,74.7019106981914,92.746311397416,324.971279705255,48.0
4944,35,Vilhelm Lund,7 Apr 1900,3:00,...,-1:00,Oslo,Norway,59N55,010E45,16.8080090384955,109.2198664378,356.550394365775,60.9900986652274,359.158358511321,250.706256141211,274.994867148627,252.305876302401,84.5040107009977,74.9620248619563,277.097467987155,237.901758189615,48.0
4945,163,Charles Brunier,31 May 1901,17:00,LMT,-2:22,Paris,France,48N52,002E20,69.4182784314935,229.491678509032,87.6488544856192,77.573998581523,157.965487992374,281.625790442672,285.426197978967,255.140501596212,88.2013722768392,76.9836946625768,194.714437462992,108.676106749774,48.0
4946,164,Ernesto Chaparro,2 Jun 1901,9:00,LMT,+9:15,Pozo Almonte,Chile,20S16,069W48,71.477581334505,255.391077552925,91.2936652730245,80.2147538403465,158.919379189649,281.428507059008,285.312219488027,255.052517669867,88.2783252574266,77.033382430129,185.788124061959,94.0956172282691,48.0
4947,410,Charlotte Eisenblätter,7 Aug 1903,1:00,...,-1:00,Berlin-Charlottenb.,Germany,52N32,013E16,133.31273022678,298.3425737328,145.012740324742,174.749733997753,210.183582386378,352.395260128816,305.427738359881,261.891312772681,94.8802916975112,80.341924350121,91.884923767148,325.331588013838,48.0
4948,1372,Billy Myers,14 Aug 1910,2:00,...,+5:00,East Pennsboro,United States,40N17,076W56,140.60070260436,243.739758157466,162.96815572953,113.998781725122,155.218274644705,191.626746088377,36.559450252751,292.158894069466,110.23567562923,87.5773551099091,100.152931295351,349.003958890558,48.0
4949,1502,E. W. Etchells,5 Jul 1911,20:00,...,+5:00,Philadelphia,United States,39N57,075W10,102.852196253613,222.839783435956,105.275233211411,148.31765761166,23.5044263181077,214.681471270621,47.3595535032005,297.973881555775,110.95562740061,87.8190452158392,291.491545960681,225.201314213267,48.0
