Index	idADB	LastName	FirstName	Gender	Day	Month	Year	Time	ZoneAbbr	ZoneTimeOffset	City	CountryState	Longitude	Latitude	Rating	Bio	Categories	Link
709	86886	Malcomson	Ruth	F	16	4	1906	17:10	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American beauty pageant winner, crowned Miss America in 1924, earning the title 	Marriage >15 Yrs, Appearance gorgeous, Long life  >80 yrs, Top 5% of Profession, Beauty Queen/ King, Model	https://www.astro.com/astro-databank/Malcomson,_Ruth
710	4274	Grell	Paul R.	M	20	4	1906	02:12	...	06:00	St.Louis	MO (US)	90W12	38N38	A	American astrologer from 1923, overlapping his career in printing, lithography 	Top executive, Long life  >80 yrs, Occult/ Misc. Collection, Gain - Winnings/ Lottery, Publisher/ Editor, Astrologer	https://www.astro.com/astro-databank/Grell,_Paul_R.
711	4275	Fenby	Eric	M	22	4	1906	04:00	...	00:00	Scarborough	ENG (UK)	0W24	54N17	A	British musician and composer who acted as amanuensis for the then blind and 	Composer/ Arranger, Culture Collection, Long life  >80 yrs, Groups, Clerical/ Secretarial	https://www.astro.com/astro-databank/Fenby,_Eric
712	4419	Albert	Eddie	M	22	4	1906	11:30	...	06:00	Rock Island	IL (US)	90W35	41N31	A	American actor onstage from 1936, his first film was “Brother Rat,“1938.  He 	Long life  >80 yrs, Illness/ Disease, Extraordinarily nurturing, Marriage - Compatible, Kids - Noted, Same Job >10 yrs, TV series/ Soap star, Kids 1-3, American Book, Hobbies, games, Activist/ social, Live Stage, Marriage >15 Yrs, Cancer, Actor/ Actress, Widowed	https://www.astro.com/astro-databank/Albert,_Eddie
713	73964	Gustaf Adolf	Duke of Västerbotten	M	22	4	1906	23:10	...	-01:00	Stockholm	SWED	18E03	59N20	A	Swedish prince and heir to the Swedish throne. He was the eldest son of Prince 	Royal family, Accidental, Kids >3	https://www.astro.com/astro-databank/Gustaf Adolf,_Duke_of_Västerbotten
714	63592	Paquet	Félix	M	23	4	1906	03:30	LMT	-02:22	Lille	FR	3E04	50N38	AA	French actor and singer, and the secretary of Maurice Chevalier. He committed 	Suicide, Vocalist/ Pop, Rock, etc., Actor/ Actress	https://www.astro.com/astro-databank/Paquet,_Félix
715	36795	Boileau	Pierre	M	26	4	1906	08:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French author, famed for his creation, with his co-writer Thomas Narcejac, of 	Detective/ Mystery, Long life  >80 yrs	https://www.astro.com/astro-databank/Boileau,_Pierre
716	87917	Wilhelmi	Heinrich	M	27	4	1906	22:00	...	-01:00	Berlin-Schöneberg	GER	13E22	52N28	AA	German mechanical and electrical engineer, university professor and book 	Industrial, Mechanical, First in Field, Founder/ originator, Teacher, Textbook/ Non-fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Wilhelmi,_Heinrich
717	90134	Rado	Richard	M	28	4	1906	23:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German-born British mathematician whose research concerned combinatorics and 	Teacher, Long life  >80 yrs, Founder/ originator, Founder/ originator, Founder/ originator, Founder/ originator, Founder/ originator, Gain - Grant, Scholarship, etc., Expatriate, Researcher, Mathematics/ Statistics, Education extensive	https://www.astro.com/astro-databank/Rado,_Richard
718	4279	Astor	Mary	F	3	5	1906	20:10	...	06:00	Quincy	IL (US)	91W25	39N56	A	American actress whose career spanned several decades, she may be best 	Child performer, Temper, Conversion/ Born again, Voice/Speech, Emphysema, Heart, Memories Bad, Loss of job, Hates job, Birthing - Miscarriages, Stress - Extramarital affairs, Marriage <3 Yrs, Kids 1-3, Gain - Financial success in field, Profiles Of Women, Abuse Alcohol, Autobiographer, Actor/ Actress, Fiction, Long life  >80 yrs, Abuse Drugs, Widowed, Loss - Bankruptcy, Extremes in quantity, Number of Marriages, Oscar	https://www.astro.com/astro-databank/Astor,_Mary
719	69497	Vilar	Pierre	M	3	5	1906	02:00	LMT	-02:22	Frontignan	FR	3E45	43N27	AA	French historian who specialized in the history of Catalonia and hispanism. He 	Long life  >80 yrs, Historian	https://www.astro.com/astro-databank/Vilar,_Pierre
720	86262	Weil	André	M	6	5	1906	19:00	LMT	-02:22	Paris Arrondissement 10	FR	2E2127	48N5219	AA	French mathematician known for his foundational work in number theory and 	Mathematics/ Statistics, Vocational award, Education extensive, Teacher, Long life  >80 yrs, Autobiographer	https://www.astro.com/astro-databank/Weil,_André
721	84751	Magdaleno	Mauricio	M	13	5	1906	04:00	LMT	06:52	Fresnillo	MEX	102W53	23N10	AA	Mexican journalist, essayist, novelist, and screenwriter who was part of one of 	Playwright/ script, Long life  >80 yrs, Columnist/ journalist, Fiction, Fiction	https://www.astro.com/astro-databank/Magdaleno,_Mauricio
722	87914	Schlüter	Herbert	M	16	5	1906	12:45	...	-01:00	Berlin	GER	13E21	52N29	AA	German novelist, editor of the literary magazine ’’Die Fähre’’ (“The Ferry“), 	Vocational award, Public Service, Translator, Publisher/ Editor, Fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Schlüter,_Herbert
723	51716	Prokosch	Frederic	M	17	5	1906	06:00	...	06:00	Madison	WI (US)	89W24	43N04	AA	American writer, known for his novels, poetry, memoirs and criticism. He was 	Long life  >80 yrs, Translator, Poet, Fiction	https://www.astro.com/astro-databank/Prokosch,_Frederic
724	55916	Bucerius	Gerd	M	19	5	1906	20:00	...	-01:00	Hamm/Westfalen	GER	7E49	51N41	AA	German politician and journalist, one of the founding members of Die Zeit. He 	Public office, Publisher/ Editor, Attorney, Columnist/ journalist, Long life  >80 yrs	https://www.astro.com/astro-databank/Bucerius,_Gerd
725	87927	Wolke	Rudolf	M	9	6	1906	15:30	...	-01:00	Berlin	GER	13E21	52N29	AA	German cyclist, noted as one of the strongest German road racers between the 	Top 5% of Profession, Sports Championship, Race Bikes	https://www.astro.com/astro-databank/Wolke,_Rudolf
726	90637	Lieck	Walter	M	13	6	1906	02:30	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German cabaret artist, actor and screenwriter, who received his first 	Size, Concentration camp, Illness/ Disease, Playwright/ script, Live Stage, Actor/ Actress	https://www.astro.com/astro-databank/Lieck,_Walter
727	4286	Gough	Melvin N.	M	15	6	1906	08:30	...	05:00	Washington	DC (US)	77W02	38N54	A	American pilot; graduated as a Navy pilot from Pensacola in the ’20s to become 	Long life  >80 yrs, Top executive, Occult/ Misc. Collection, Pilot/ military	https://www.astro.com/astro-databank/Gough,_Melvin_N.
728	51875	Stoppa	Paolo	M	16	6	1906	19:00	...	-01:00	Rome	ITALY	12E29	41N54	AA	Italian film and stage actor. He died on 1 May 1988 of leukaemia at age 81. 	Illness/ Disease, Actor/ Actress	https://www.astro.com/astro-databank/Stoppa,_Paolo
729	78722	Epema	Tjeerd	M	16	6	1906	22:00	LMT	-00:20	Oosterlittens	NETH	5E3858	53N0806	AA	Dutch centenarian, who died in his sleep in Oudorp on 1 April 2013, aged 106 	Notable extremes, Long life  >80 yrs	https://www.astro.com/astro-databank/Epema,_Tjeerd
730	69192	Guerlain	Jean-Jacques	M	19	6	1906	21:15	LMT	-02:22	Paris	FR	2E20	48N52	AA	French perfumer, the son of Jacques Guerlain and Andrée Bouffet. He died on 21 	Crafts, Long life  >80 yrs	https://www.astro.com/astro-databank/Guerlain,_Jean-Jacques
731	87611	Sultan	Grete	F	21	6	1906	23:30	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German-American versatile pianist, who performed the music of contemporary 	Long life  >80 yrs, Music teacher, Expatriate, Instrumentalist	https://www.astro.com/astro-databank/Sultan,_Grete
732	81190	Dieudonné	Jean	M	1	7	1906	01:10	LMT	-02:22	Lille	FR	3E04	50N38	AA	French mathematician, notable for research in abstract algebra, algebraic 	Textbook/ Non-fiction, Founder/ originator, Mathematics/ Statistics, Long life  >80 yrs	https://www.astro.com/astro-databank/Dieudonné,_Jean
733	95132	Corona del Rosal	Alfonso	M	1	7	1906	02:00	LMT	06:37	Ixmiquilpan	MEX	99W14	20N29	AA	Mexican lawyer and politician who received the PRI (Institutional Revolutionary 	Public office, Party Affiliation, Military service, Honors, Attorney, Long life  >80 yrs	https://www.astro.com/astro-databank/Corona del Rosal,_Alfonso
734	4290	Bethe	Hans	M	2	7	1906	20:45	...	-01:00	Strasbourg	FR	7E45	48N35	AA	German-American physicist, famous for his research into the energy and 	Expatriate, Textbook/ Non-fiction, Eccentric, Exceptional mind, Kids 1-3, Education extensive, Researcher, Activist/ political, Physics, Long life  >80 yrs, Founder/ originator, Teacher, Number of Marriages, Only child, Nobel prize	https://www.astro.com/astro-databank/Bethe,_Hans
735	53419	Audry	Colette	F	6	7	1906	03:00	LMT	-02:22	Orange	FR	4E48	44N08	AA	French novelist, critic and screenwriter, she was also a professor of 	Long life  >80 yrs, Stage/ Set design, Playwright/ script, Critic, Fiction	https://www.astro.com/astro-databank/Audry,_Colette
736	90583	Bargreen	Howard S.	M	6	7	1906	22:29	...	08:00	Everett	WA (US)	122W12	47N59	AA	American Democratic politician in the state of Washington who served in the 	Party Affiliation, Public office, Long life  >80 yrs	https://www.astro.com/astro-databank/Bargreen,_Howard_S.
737	42512	Johnson	Philip	M	8	7	1906	15:00	...	06:00	Cleveland	OH (US)	81W42	41N30	AA	American architect, described as the greatest living architect in the world. 	Long life  >80 yrs, Top 5% of Profession, Cohabitation >3 yrs, Mate - Same sex, Gay, Nervous Breakdown, Humorous, Witty, Articulate, Director, Textbook/ Non-fiction, Art critic, Architect/ Planner, Mentor/Tutor, Activist/ political	https://www.astro.com/astro-databank/Johnson,_Philip
738	4292	Kasemann	Ernst	M	12	7	1906	15:00	...	-01:00	Bockum	GER	6E44	51N20	AA	German New Testament scholar.  An outspoken pastor, he was imprisoned briefly 	Aggressive/ brash, Exceptional mind, Textbook/ Non-fiction, Civil/ Political, Long life  >80 yrs, Ecclesiastics/ western, Eccentric	https://www.astro.com/astro-databank/Kasemann,_Ernst
739	4294	Odets	Clifford	M	18	7	1906	13:00	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American playwright, screenwriter, actor, director and artist.  A leading U.S. 	Kids 1-3, Number of Marriages, Fine art artist, Director, Actor/ Actress, Gastrointestinal, Illness/ Disease, Cancer, Acquisitive, Culture Collection, American Book, Playwright/ script	https://www.astro.com/astro-databank/Odets,_Clifford
740	75717	Garff	Kendall D.	M	18	7	1906	08:00	...	07:00	Draper	UT (US)	111W52	40N31	AA	American businessman in Utah who owned several automobile dealerships along the 	Kids 1-3, Number of Marriages, Sales, Missionary, Top executive, Western, Business owner, Long life  >80 yrs	https://www.astro.com/astro-databank/Garff,_Kendall_D.
741	72228	Duchesne	Roger	M	26	7	1906	15:00	LMT	-02:22	Luxeuil les Bains	FR	6E23	47N49	AA	French film actor who appeared in 30 films between 1934 and 1957, but is best 	Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Duchesne,_Roger
742	93045	Walder	Francis	M	5	8	1906	09:15	...	00:00	Ixelles	BEL	4E22	50N50	AA	Belgian writer and soldier, he received the 1958 ’’Prix Goncourt’’ for 	Long life  >80 yrs, Fiction, Textbook/ Non-fiction, Diplomat, POW/ MIA	https://www.astro.com/astro-databank/Walder,_Francis
743	77837	Anrich	Ernst	M	9	8	1906	08:00	...	-01:00	Strasbourg	FR	7E45	48N35	AA	German modern historian, sociologist, university professor, academic 	Historian, Sociologist, Top executive, Publisher/ Editor, Administrator, Long life  >80 yrs	https://www.astro.com/astro-databank/Anrich,_Ernst
744	79048	Mathilde	Archduchess of Austria (1906)	F	9	8	1906	11:55	...	-01:00	Bad Ischl	AUS	13E37	47N43	A	Archduchess of Austria as the daughter of Archduke Franz Salvator and 	Number of Marriages, Kids none, Royal family, Long life  >80 yrs	https://www.astro.com/astro-databank/Mathilde,_Archduchess_of_Austria_(1906)
745	93361	Shires	Art	M	13	8	1906	22:00	...	06:00	Italy	TX (US)	96W53	32N11	AA	American baseball first baseman, a colourful character with a penchant for 	Aggressive/ brash, Handedness, Assault/ Battery, Top 5% of Profession, Baseball, Family large	https://www.astro.com/astro-databank/Shires,_Art
746	80096	Franz Josef II	Prince of Liechtenstein	M	16	8	1906	04:00	...	-01:00	Deutschlandsberg	AUS	15E13	46N49	A	Prince of Liechtenstein who reigned from 1938 until his death. Ruling 	Heads of state, Kids >3, Marriage >15 Yrs, Long life  >80 yrs	https://www.astro.com/astro-databank/Franz Josef II,_Prince_of_Liechtenstein
747	37405	Carné	Marcel	M	18	8	1906	17:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French film director, best known for his collaborations with screenwriter 	Work in team/ Tandem, Long life  >80 yrs, Director	https://www.astro.com/astro-databank/Carné,_Marcel
748	37242	Bleustein	Marcel	M	21	8	1906	01:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French advertising giant who set the standards of public presentations of 	Autobiographer, Long life  >80 yrs, Hard worker, Ambitious, Military service, Kids -Traumatic event, Kids 1-3, Marriage >15 Yrs, Family large, Order of birth, Advertising, Top executive, Entrepreneur	https://www.astro.com/astro-databank/Bleustein,_Marcel
749	86929	Lepper	Robert	M	10	9	1906	19:30	...	05:00	Aspinwall	PA (US)	79W54	40N29	AA	American artist and art professor at Carnegie Institute of Technology, now 	Fine art artist, Commercial artist, First in Field, Teacher, Long life  >80 yrs	https://www.astro.com/astro-databank/Lepper,_Robert
750	52501	Sachs	Maurice	M	16	9	1906	16:00	LMT	-02:22	Paris	FR	2E20	48N52	A	French writer, essayist and one-time Roman Catholic priest. Gay and born 	Unusual, Mate - Same sex, Other Writers	https://www.astro.com/astro-databank/Sachs,_Maurice
751	25919	Dréville	Jean	M	20	9	1906	00:05	LMT	-02:22	Vitry	FR	2E24	48N48	AA	French film director who began with short films in 1928 then moved into 	Long life  >80 yrs, Kids 1-3, Columnist/ journalist, Commercial artist, Director	https://www.astro.com/astro-databank/Dréville,_Jean
752	82783	Reynolds	Donald W.	M	23	9	1906	23:00	...	06:00	Fort Worth	TX (US)	97W19	32N44	AA	American businessman, media magnate and philanthropist known for his 	Philanthropist, Business owner, Military service, Kids 1-3, Honors, Wealthy, Entrepreneur, Long life  >80 yrs	https://www.astro.com/astro-databank/Reynolds,_Donald_W.
753	163	Duncan	Dierdre	F	24	9	1906	23:30	LMT	-00:20	Noordwijk	NETH	4E27	52N14	AA	British child of noted family, the daughter of dancer Isadora Duncan and 	Sibling circumstances, Profiles Of Women, Family noted, Accident/Injury, Short Life <29 Yrs	https://www.astro.com/astro-databank/Duncan,_Dierdre
754	75276	Bülow-Hansen	Aadel	F	24	9	1906	06:15	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian physiotherapist known for having developed “norsk psykomotorisk 	Married late/never, Other Awards, Long life  >80 yrs, Other Medical Vocations	https://www.astro.com/astro-databank/Bülow-Hansen,_Aadel
755	91905	John	Alma Vessells	F	27	9	1906	21:45	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American nurse, newsletter writer, radio and television personality, and civil 	Entertain Producer, Race, Illness/ Disease, Stroke, Public Service, Family traumatic event, Family large, Playwright/ script, Labor unions, TV host/ Personality, Radio/ D.J./ Announcer, Activist/ social, Nurse/ Nurse's Aids, Administrator	https://www.astro.com/astro-databank/John,_Alma_Vessells
756	86940	Barrett	Dick	M	28	9	1906	04:30	...	05:00	Montoursville	PA (US)	76W55	41N15	AA	American baseball pitcher who played in Major League Baseball (MLB) for the     	Baseball, Top 5% of Profession	https://www.astro.com/astro-databank/Barrett,_Dick
757	37411	Mireille		F	30	9	1906	03:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French composer and educator.  A child prodigy, she started the piano at two. 	Music teacher, Administrator, Song writer, Instrumentalist, Composer/ Arranger, Autobiographer, Handedness, Child prodigy, Long life  >80 yrs, Marriage >15 Yrs	https://www.astro.com/astro-databank/Mireille
758	50307	Stewart	John Innes MacKintosh	M	30	9	1906	11:35	...	00:00	Edinburgh	SCOT (UK)	3W13	55N57	AA	Scottish Scottish writer, literary critic and educator; a novelist who, under 	Long life  >80 yrs, Kids >3, Teacher, Fiction	https://www.astro.com/astro-databank/Stewart,_John_Innes_MacKintosh
759	88395	Myers	Wilson	M	2	10	1906	08:00	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American jazz double-bassist, vocalist, bandleader and arranger, nicknamed 	Conductor, Instrumentalist, Vocalist/ Pop, Rock, etc., Race, Jazz, Composer/ Arranger, Long life  >80 yrs	https://www.astro.com/astro-databank/Myers,_Wilson
760	95579	Holt	Evelyn	F	3	10	1906	03:30	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German actress who began her film career at UFA. She quickly advanced to 	Widowed, Marriage >15 Yrs, Vocalist/ Pop, Rock, etc., Expatriate, Night Club/ Vaudeville, Live Stage, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Holt,_Evelyn
761	4304	Gaynor	Janet	F	6	10	1906	05:50	...	05:00	Philadelphia	PA (US)	75W10	39N57	AA	American actress who made 34 films from 1926 to 1938 including the original 	Number of Divorces, Number of Marriages, Fine art artist, Top 5% of Profession, Hall of Fame, Bi-Sexual, Profiles Of Women, Actor/ Actress, Oscar, Kids 1-3	https://www.astro.com/astro-databank/Gaynor,_Janet
762	4305	Taruffi	Piero	M	12	10	1906	19:00	...	-01:00	Albano Laziale	ITALY	12E39	41N44	AA	Italian race car driver in the Formula One series.  He retired in 1957.   	Long life  >80 yrs, Race Cars	https://www.astro.com/astro-databank/Taruffi,_Piero
763	92821	Wanderwell	Aloha	F	13	10	1906	17:15	...	06:00	Winnipeg	MB (CAN)	97W09	49N53	A	Canadian-American Internationalist explorer, author, filmmaker, and aviator. In 	Changed name, Long life  >80 yrs, Widowed, Number of Marriages, Kids 1-3, Autobiographer, Translator, Director, Pilot/ private, Expatriate, Explorer, Adventurer, Guinness Book of Records, First in Field	https://www.astro.com/astro-databank/Wanderwell,_Aloha
